user,artist,plays
user_0357,Dua Lipa,94
user_0357,Katy Perry,84
user_0357,Taylor Swift,108
user_0357,Justin Bieber,60
user_0357,Adele,48
user_0357,Bruno Mars,35
user_0357,Ariana Grande,113
user_0357,Ed Sheeran,60
user_0357,Eminem,38
user_0357,J. Cole,7
user_0357,Drake,6
user_0357,Post Malone,20
user_0357,Kendrick Lamar,5
user_0358,Katy Perry,106
user_0358,Ariana Grande,26
user_0358,Taylor Swift,39
user_0358,Adele,37
user_0358,Bruno Mars,23
user_0358,Justin Bieber,31
user_0358,Neha Kakkar,6
user_0358,Pritam,31
user_0358,Sonu Nigam,29
user_0358,Badshah,7
user_0358,Arijit Singh,6
user_0359,Katy Perry,22
user_0359,Taylor Swift,84
user_0359,Justin Bieber,58
user_0359,Ed Sheeran,34
user_0359,Adele,74
user_0359,Bruno Mars,75
user_0359,Sonu Nigam,9
user_0359,Neha Kakkar,6
user_0359,Sunidhi Chauhan,18
user_0359,Shreya Ghoshal,38
user_0359,Badshah,26
user_0360,Calvin Harris,59
user_0360,Zedd,87
user_0360,Kygo,33
user_0360,Alan Walker,73
user_0360,Avicii,107
user_0360,Martin Garrix,66
user_0360,Adele,13
user_0360,Ed Sheeran,16
user_0360,Ariana Grande,23
user_0360,Taylor Swift,13
user_0361,J. Cole,46
user_0361,Kendrick Lamar,47
user_0361,Eminem,53
user_0361,Cardi B,104
user_0361,Nicki Minaj,44
user_0361,Travis Scott,47
user_0361,Ariana Grande,33
user_0361,Dua Lipa,8
user_0361,Ed Sheeran,21
user_0362,Alan Walker,97
user_0362,Zedd,101
user_0362,Calvin Harris,49
user_0362,Kygo,92
user_0362,Martin Garrix,40
user_0362,Avicii,56
user_0362,Eminem,5
user_0362,Cardi B,15
user_0362,Drake,38
user_0362,Travis Scott,10
user_0363,Alan Walker,94
user_0363,Martin Garrix,66
user_0363,Calvin Harris,117
user_0363,David Guetta,54
user_0363,Kygo,20
user_0363,Avicii,90
user_0364,Imagine Dragons,57
user_0364,Green Day,120
user_0364,Maroon 5,63
user_0364,OneRepublic,22
user_0364,The Killers,23
user_0364,Linkin Park,118
user_0364,Foo Fighters,73
user_0365,Calvin Harris,104
user_0365,Alan Walker,41
user_0365,Zedd,33
user_0365,Kygo,108
user_0365,David Guetta,39
user_0365,Martin Garrix,74
user_0365,Marshmello,69
user_0365,Dua Lipa,40
user_0365,Katy Perry,6
user_0365,Ariana Grande,23
user_0365,Ed Sheeran,20
user_0366,Sunidhi Chauhan,113
user_0366,Arijit Singh,23
user_0366,Shreya Ghoshal,34
user_0366,Badshah,105
user_0366,Neha Kakkar,72
user_0366,Pritam,23
user_0366,The Killers,24
user_0366,Imagine Dragons,17
user_0366,OneRepublic,30
user_0366,Green Day,18
user_0367,Ariana Grande,106
user_0367,Katy Perry,69
user_0367,Ed Sheeran,35
user_0367,Justin Bieber,51
user_0367,Bruno Mars,42
user_0367,Adele,65
user_0367,Taylor Swift,67
user_0368,Shreya Ghoshal,104
user_0368,Pritam,70
user_0368,Sonu Nigam,77
user_0368,Sunidhi Chauhan,117
user_0368,A.R. Rahman,84
user_0368,Neha Kakkar,22
user_0368,Badshah,37
user_0368,Arijit Singh,63
user_0369,Katy Perry,37
user_0369,Ed Sheeran,104
user_0369,Taylor Swift,38
user_0369,Ariana Grande,40
user_0369,Dua Lipa,66
user_0369,Justin Bieber,63
user_0369,Foo Fighters,13
user_0369,Green Day,8
user_0369,Linkin Park,36
user_0369,The Killers,21
user_0369,Maroon 5,9
user_0370,Zedd,23
user_0370,Martin Garrix,37
user_0370,Calvin Harris,22
user_0370,Kygo,102
user_0370,Alan Walker,66
user_0370,Avicii,26
user_0370,Foo Fighters,11
user_0370,Green Day,31
user_0370,Linkin Park,20
user_0370,Coldplay,7
user_0370,Maroon 5,19
user_0371,Zedd,53
user_0371,Kygo,57
user_0371,Martin Garrix,109
user_0371,Marshmello,70
user_0371,Avicii,92
user_0371,David Guetta,111
user_0371,Calvin Harris,113
user_0371,Alan Walker,106
user_0372,Nicki Minaj,114
user_0372,Eminem,70
user_0372,Post Malone,105
user_0372,Drake,72
user_0372,Travis Scott,80
user_0372,Kendrick Lamar,36
user_0372,J. Cole,54
user_0372,Calvin Harris,6
user_0372,Kygo,30
user_0372,David Guetta,35
user_0373,Justin Bieber,55
user_0373,Taylor Swift,91
user_0373,Adele,108
user_0373,Ariana Grande,69
user_0373,Dua Lipa,84
user_0373,Ed Sheeran,80
user_0373,Coldplay,11
user_0373,OneRepublic,35
user_0373,Green Day,35
user_0373,Imagine Dragons,31
user_0374,A.R. Rahman,105
user_0374,Shreya Ghoshal,95
user_0374,Neha Kakkar,107
user_0374,Sonu Nigam,58
user_0374,Arijit Singh,46
user_0374,Badshah,63
user_0374,Katy Perry,17
user_0374,Justin Bieber,21
user_0374,Bruno Mars,19
user_0374,Adele,15
user_0375,Kendrick Lamar,97
user_0375,Drake,59
user_0375,Cardi B,63
user_0375,Travis Scott,98
user_0375,Post Malone,47
user_0375,J. Cole,109
user_0375,Nicki Minaj,70
user_0375,Neha Kakkar,23
user_0375,Sunidhi Chauhan,20
user_0375,Sonu Nigam,9
user_0375,Arijit Singh,39
user_0375,A.R. Rahman,36
user_0376,Post Malone,118
user_0376,Travis Scott,52
user_0376,Drake,91
user_0376,Kendrick Lamar,105
user_0376,Cardi B,48
user_0376,Eminem,84
user_0376,Nicki Minaj,40
user_0376,David Guetta,28
user_0376,Zedd,20
user_0376,Martin Garrix,32
user_0376,Alan Walker,27
user_0376,Calvin Harris,11
user_0377,Adele,39
user_0377,Justin Bieber,33
user_0377,Bruno Mars,58
user_0377,Ariana Grande,80
user_0377,Katy Perry,26
user_0377,Taylor Swift,96
user_0377,Dua Lipa,66
user_0377,Ed Sheeran,100
user_0377,Sunidhi Chauhan,7
user_0377,Shreya Ghoshal,23
user_0377,A.R. Rahman,10
user_0377,Sonu Nigam,12
user_0378,Katy Perry,69
user_0378,Justin Bieber,115
user_0378,Ariana Grande,72
user_0378,Bruno Mars,73
user_0378,Adele,114
user_0378,Taylor Swift,35
user_0378,Dua Lipa,29
user_0378,Ed Sheeran,65
user_0378,Travis Scott,19
user_0378,Eminem,33
user_0378,Post Malone,14
user_0378,Kendrick Lamar,7
user_0379,J. Cole,64
user_0379,Drake,51
user_0379,Travis Scott,31
user_0379,Kendrick Lamar,79
user_0379,Eminem,112
user_0379,Cardi B,72
user_0379,Neha Kakkar,13
user_0379,Pritam,25
user_0379,A.R. Rahman,31
user_0380,Sonu Nigam,89
user_0380,Badshah,56
user_0380,Sunidhi Chauhan,96
user_0380,A.R. Rahman,31
user_0380,Neha Kakkar,49
user_0380,Pritam,25
user_0380,Shreya Ghoshal,48
user_0380,Arijit Singh,113
user_0380,Green Day,30
user_0380,OneRepublic,38
user_0380,Linkin Park,13
user_0380,Coldplay,10
user_0380,The Killers,31
user_0381,Coldplay,100
user_0381,Foo Fighters,60
user_0381,Maroon 5,26
user_0381,Green Day,81
user_0381,OneRepublic,97
user_0381,Linkin Park,120
user_0381,The Killers,88
user_0381,Imagine Dragons,77
user_0381,Dua Lipa,13
user_0381,Justin Bieber,20
user_0381,Katy Perry,17
user_0382,Avicii,66
user_0382,Calvin Harris,22
user_0382,Marshmello,47
user_0382,Alan Walker,120
user_0382,David Guetta,56
user_0382,Kygo,46
user_0382,Martin Garrix,86
user_0382,Zedd,87
user_0383,Pritam,79
user_0383,Sunidhi Chauhan,88
user_0383,Badshah,112
user_0383,Arijit Singh,26
user_0383,Sonu Nigam,53
user_0383,Neha Kakkar,46
user_0384,Shreya Ghoshal,34
user_0384,Arijit Singh,98
user_0384,Pritam,38
user_0384,Neha Kakkar,40
user_0384,A.R. Rahman,95
user_0384,Badshah,40
user_0384,Sonu Nigam,35
user_0384,Sunidhi Chauhan,21
user_0384,Drake,21
user_0384,Cardi B,17
user_0384,Kendrick Lamar,6
user_0384,Travis Scott,37
user_0385,Coldplay,49
user_0385,Green Day,47
user_0385,Maroon 5,62
user_0385,Linkin Park,120
user_0385,Foo Fighters,50
user_0385,Imagine Dragons,91
user_0385,Neha Kakkar,23
user_0385,A.R. Rahman,38
user_0385,Shreya Ghoshal,31
user_0385,Arijit Singh,14
user_0386,Cardi B,25
user_0386,J. Cole,76
user_0386,Post Malone,24
user_0386,Nicki Minaj,92
user_0386,Eminem,115
user_0386,Travis Scott,48
user_0387,Imagine Dragons,34
user_0387,Green Day,78
user_0387,Linkin Park,108
user_0387,The Killers,86
user_0387,OneRepublic,43
user_0387,Coldplay,33
user_0387,Badshah,38
user_0387,Arijit Singh,29
user_0387,Neha Kakkar,30
user_0388,A.R. Rahman,63
user_0388,Badshah,43
user_0388,Sonu Nigam,83
user_0388,Shreya Ghoshal,40
user_0388,Pritam,64
user_0388,Sunidhi Chauhan,114
user_0388,Neha Kakkar,96
user_0388,Arijit Singh,61
user_0389,J. Cole,23
user_0389,Drake,117
user_0389,Nicki Minaj,105
user_0389,Kendrick Lamar,107
user_0389,Post Malone,53
user_0389,Cardi B,71
user_0389,Travis Scott,88
user_0389,Imagine Dragons,33
user_0389,Maroon 5,13
user_0389,Green Day,37
user_0389,Foo Fighters,14
user_0390,A.R. Rahman,93
user_0390,Sunidhi Chauhan,27
user_0390,Arijit Singh,30
user_0390,Pritam,81
user_0390,Shreya Ghoshal,107
user_0390,Badshah,31
user_0390,Green Day,20
user_0390,Coldplay,23
user_0390,OneRepublic,10
user_0391,Bruno Mars,78
user_0391,Taylor Swift,101
user_0391,Ed Sheeran,54
user_0391,Dua Lipa,47
user_0391,Katy Perry,45
user_0391,Adele,20
user_0391,Alan Walker,25
user_0391,Zedd,18
user_0391,Kygo,12
user_0392,Green Day,113
user_0392,Coldplay,90
user_0392,OneRepublic,52
user_0392,The Killers,100
user_0392,Maroon 5,25
user_0392,Foo Fighters,58
user_0392,Imagine Dragons,85
user_0392,Linkin Park,22
user_0393,Neha Kakkar,112
user_0393,Sunidhi Chauhan,37
user_0393,Arijit Singh,51
user_0393,Shreya Ghoshal,94
user_0393,Badshah,86
user_0393,A.R. Rahman,78
user_0393,Travis Scott,33
user_0393,Cardi B,39
user_0393,Kendrick Lamar,24
user_0393,Drake,33
user_0394,Coldplay,101
user_0394,Imagine Dragons,116
user_0394,Linkin Park,68
user_0394,OneRepublic,27
user_0394,Maroon 5,39
user_0394,Foo Fighters,109
user_0394,The Killers,105
user_0394,Martin Garrix,20
user_0394,David Guetta,40
user_0394,Zedd,37
user_0394,Avicii,28
user_0395,Bruno Mars,52
user_0395,Katy Perry,55
user_0395,Dua Lipa,22
user_0395,Adele,115
user_0395,Ed Sheeran,101
user_0395,Taylor Swift,109
user_0395,Arijit Singh,34
user_0395,Sunidhi Chauhan,18
user_0395,Pritam,21
user_0395,A.R. Rahman,5
user_0396,Linkin Park,32
user_0396,Coldplay,54
user_0396,Maroon 5,66
user_0396,Green Day,109
user_0396,OneRepublic,69
user_0396,The Killers,64
user_0396,Imagine Dragons,36
user_0396,Foo Fighters,63
user_0396,Sunidhi Chauhan,7
user_0396,Arijit Singh,27
user_0396,Shreya Ghoshal,6
user_0396,Sonu Nigam,27
user_0397,The Killers,27
user_0397,Linkin Park,33
user_0397,Foo Fighters,52
user_0397,Imagine Dragons,62
user_0397,Coldplay,22
user_0397,Maroon 5,59
user_0397,Green Day,52
user_0397,OneRepublic,23
user_0397,Dua Lipa,33
user_0397,Taylor Swift,21
user_0397,Ariana Grande,8
user_0397,Justin Bieber,27
user_0397,Bruno Mars,40
user_0398,Katy Perry,26
user_0398,Ariana Grande,97
user_0398,Adele,20
user_0398,Dua Lipa,116
user_0398,Ed Sheeran,29
user_0398,Bruno Mars,56
user_0398,Badshah,26
user_0398,Pritam,37
user_0398,Shreya Ghoshal,22
user_0398,Arijit Singh,20
user_0398,Sonu Nigam,35
user_0399,Katy Perry,116
user_0399,Ariana Grande,88
user_0399,Dua Lipa,86
user_0399,Bruno Mars,52
user_0399,Taylor Swift,101
user_0399,Ed Sheeran,84
user_0399,Adele,22
user_0399,Kendrick Lamar,37
user_0399,Eminem,21
user_0399,Post Malone,37
user_0399,Drake,40
user_0400,Adele,58
user_0400,Ed Sheeran,78
user_0400,Taylor Swift,82
user_0400,Dua Lipa,49
user_0400,Katy Perry,26
user_0400,Ariana Grande,78
user_0400,Bruno Mars,86
user_0400,Sunidhi Chauhan,33
user_0400,Neha Kakkar,16
user_0400,Sonu Nigam,7
user_0400,Shreya Ghoshal,30
user_0401,Zedd,61
user_0401,Martin Garrix,52
user_0401,Kygo,87
user_0401,Avicii,49
user_0401,Calvin Harris,69
user_0401,Marshmello,105
user_0401,Alan Walker,58
user_0402,Linkin Park,30
user_0402,Maroon 5,30
user_0402,Coldplay,93
user_0402,Foo Fighters,70
user_0402,OneRepublic,60
user_0402,Imagine Dragons,39
user_0402,Green Day,97
user_0402,The Killers,84
user_0402,Taylor Swift,38
user_0402,Dua Lipa,16
user_0402,Katy Perry,22
user_0403,Arijit Singh,95
user_0403,A.R. Rahman,95
user_0403,Neha Kakkar,69
user_0403,Shreya Ghoshal,78
user_0403,Pritam,82
user_0403,Sunidhi Chauhan,32
user_0404,Imagine Dragons,93
user_0404,The Killers,90
user_0404,Coldplay,71
user_0404,Foo Fighters,120
user_0404,OneRepublic,29
user_0404,Green Day,93
user_0404,Kygo,17
user_0404,Zedd,40
user_0404,Calvin Harris,35
user_0404,Marshmello,18
user_0404,Alan Walker,25
user_0405,Kygo,53
user_0405,Martin Garrix,41
user_0405,David Guetta,103
user_0405,Marshmello,111
user_0405,Calvin Harris,57
user_0405,Alan Walker,28
user_0405,Avicii,28
user_0405,Imagine Dragons,22
user_0405,Maroon 5,28
user_0405,Linkin Park,29
user_0406,Arijit Singh,110
user_0406,Badshah,53
user_0406,Sonu Nigam,93
user_0406,Sunidhi Chauhan,88
user_0406,Neha Kakkar,118
user_0406,A.R. Rahman,30
user_0406,Shreya Ghoshal,117
user_0406,Ed Sheeran,36
user_0406,Taylor Swift,20
user_0406,Justin Bieber,30
user_0406,Adele,14
user_0407,Kygo,32
user_0407,Calvin Harris,104
user_0407,David Guetta,113
user_0407,Zedd,79
user_0407,Alan Walker,21
user_0407,Avicii,107
user_0407,Marshmello,80
user_0408,Shreya Ghoshal,101
user_0408,Pritam,101
user_0408,Neha Kakkar,119
user_0408,A.R. Rahman,86
user_0408,Sunidhi Chauhan,57
user_0408,Arijit Singh,64
user_0408,Sonu Nigam,95
user_0408,Marshmello,6
user_0408,Calvin Harris,28
user_0408,Martin Garrix,8
user_0408,Kygo,15
user_0409,Martin Garrix,46
user_0409,Marshmello,72
user_0409,Kygo,112
user_0409,Alan Walker,30
user_0409,Avicii,51
user_0409,Zedd,24
user_0409,Calvin Harris,118
user_0409,A.R. Rahman,37
user_0409,Sunidhi Chauhan,36
user_0409,Shreya Ghoshal,25
user_0409,Neha Kakkar,28
user_0409,Sonu Nigam,7
user_0410,Eminem,98
user_0410,Travis Scott,105
user_0410,Cardi B,93
user_0410,Nicki Minaj,113
user_0410,Post Malone,92
user_0410,Kendrick Lamar,118
user_0411,David Guetta,75
user_0411,Zedd,34
user_0411,Kygo,56
user_0411,Alan Walker,44
user_0411,Avicii,111
user_0411,Marshmello,49
user_0411,Martin Garrix,56
user_0411,Calvin Harris,53
user_0411,Adele,35
user_0411,Ariana Grande,11
user_0411,Ed Sheeran,23
user_0411,Taylor Swift,26
user_0412,Nicki Minaj,102
user_0412,J. Cole,107
user_0412,Drake,39
user_0412,Post Malone,96
user_0412,Travis Scott,99
user_0412,Kendrick Lamar,20
user_0412,Cardi B,91
user_0413,Katy Perry,77
user_0413,Dua Lipa,25
user_0413,Adele,114
user_0413,Taylor Swift,32
user_0413,Ariana Grande,27
user_0413,Bruno Mars,46
user_0413,Ed Sheeran,97
user_0413,Justin Bieber,111
user_0413,Marshmello,31
user_0413,Zedd,19
user_0413,Martin Garrix,31
user_0413,Kygo,8
user_0413,David Guetta,37
user_0414,Neha Kakkar,73
user_0414,Sonu Nigam,74
user_0414,Sunidhi Chauhan,27
user_0414,Shreya Ghoshal,112
user_0414,Badshah,118
user_0414,Arijit Singh,79
user_0414,Pritam,20
user_0414,David Guetta,5
user_0414,Zedd,23
user_0414,Kygo,5
user_0415,Bruno Mars,80
user_0415,Katy Perry,28
user_0415,Dua Lipa,45
user_0415,Justin Bieber,87
user_0415,Ed Sheeran,81
user_0415,Adele,119
user_0415,Ariana Grande,110
user_0415,Calvin Harris,10
user_0415,Kygo,23
user_0415,Alan Walker,27
user_0416,Bruno Mars,28
user_0416,Ed Sheeran,66
user_0416,Katy Perry,43
user_0416,Adele,29
user_0416,Justin Bieber,117
user_0416,Dua Lipa,119
user_0416,Post Malone,40
user_0416,Drake,40
user_0416,Kendrick Lamar,16
user_0417,Linkin Park,50
user_0417,Maroon 5,61
user_0417,OneRepublic,64
user_0417,Coldplay,37
user_0417,Green Day,107
user_0417,The Killers,21
user_0417,Imagine Dragons,27
user_0417,Ariana Grande,28
user_0417,Katy Perry,33
user_0417,Dua Lipa,12
user_0417,Bruno Mars,27
user_0417,Justin Bieber,15
user_0418,Green Day,101
user_0418,Linkin Park,45
user_0418,The Killers,104
user_0418,Maroon 5,59
user_0418,Coldplay,100
user_0418,Imagine Dragons,108
user_0418,OneRepublic,41
user_0418,Calvin Harris,22
user_0418,Alan Walker,30
user_0418,Zedd,25
user_0418,Kygo,24
user_0418,Marshmello,35
user_0419,Sunidhi Chauhan,101
user_0419,Sonu Nigam,45
user_0419,Badshah,103
user_0419,Pritam,77
user_0419,Neha Kakkar,105
user_0419,Shreya Ghoshal,26
user_0419,Arijit Singh,100
user_0419,A.R. Rahman,47
user_0419,Drake,39
user_0419,Kendrick Lamar,25
user_0419,Post Malone,26
user_0419,Travis Scott,30
user_0420,Calvin Harris,49
user_0420,Alan Walker,85
user_0420,Martin Garrix,97
user_0420,Kygo,60
user_0420,Zedd,84
user_0420,David Guetta,20
user_0421,Badshah,63
user_0421,Arijit Singh,87
user_0421,Sonu Nigam,114
user_0421,Shreya Ghoshal,33
user_0421,A.R. Rahman,119
user_0421,Pritam,62
user_0421,Sunidhi Chauhan,22
user_0421,Neha Kakkar,51
user_0421,Ariana Grande,17
user_0421,Katy Perry,30
user_0421,Justin Bieber,13
user_0421,Ed Sheeran,32
user_0422,Shreya Ghoshal,80
user_0422,A.R. Rahman,41
user_0422,Badshah,76
user_0422,Neha Kakkar,28
user_0422,Sunidhi Chauhan,94
user_0422,Sonu Nigam,22
user_0422,Post Malone,9
user_0422,Travis Scott,10
user_0422,Eminem,40
user_0422,Kendrick Lamar,26
user_0422,J. Cole,17
user_0423,Arijit Singh,69
user_0423,Shreya Ghoshal,73
user_0423,Pritam,66
user_0423,Badshah,22
user_0423,Neha Kakkar,37
user_0423,Sonu Nigam,70
user_0423,Justin Bieber,40
user_0423,Dua Lipa,40
user_0423,Ed Sheeran,38
user_0423,Bruno Mars,26
user_0423,Taylor Swift,16
user_0424,Sunidhi Chauhan,46
user_0424,Sonu Nigam,84
user_0424,Badshah,52
user_0424,Pritam,50
user_0424,A.R. Rahman,36
user_0424,Shreya Ghoshal,76
user_0424,Alan Walker,16
user_0424,Calvin Harris,39
user_0424,Marshmello,27
user_0424,David Guetta,9
user_0425,Sunidhi Chauhan,120
user_0425,Shreya Ghoshal,60
user_0425,Sonu Nigam,81
user_0425,Neha Kakkar,74
user_0425,Badshah,24
user_0425,Arijit Singh,24
user_0425,Pritam,110
user_0425,A.R. Rahman,37
user_0425,Nicki Minaj,29
user_0425,Post Malone,37
user_0425,Travis Scott,30
user_0425,J. Cole,38
user_0425,Cardi B,14
user_0426,Ariana Grande,30
user_0426,Ed Sheeran,94
user_0426,Bruno Mars,22
user_0426,Dua Lipa,43
user_0426,Taylor Swift,52
user_0426,Katy Perry,106
user_0427,Taylor Swift,83
user_0427,Dua Lipa,103
user_0427,Ed Sheeran,68
user_0427,Adele,57
user_0427,Justin Bieber,105
user_0427,Bruno Mars,116
user_0427,Ariana Grande,77
user_0427,Katy Perry,30
user_0427,Coldplay,35
user_0427,Maroon 5,33
user_0427,Foo Fighters,40
user_0427,Linkin Park,26
user_0427,OneRepublic,27
user_0428,Pritam,110
user_0428,Neha Kakkar,91
user_0428,Sonu Nigam,55
user_0428,Badshah,25
user_0428,Arijit Singh,96
user_0428,Shreya Ghoshal,109
user_0428,Sunidhi Chauhan,69
user_0428,Nicki Minaj,39
user_0428,Post Malone,16
user_0428,Eminem,16
user_0429,David Guetta,43
user_0429,Avicii,96
user_0429,Zedd,28
user_0429,Kygo,59
user_0429,Martin Garrix,56
user_0429,Alan Walker,86
user_0429,Calvin Harris,73
user_0429,Ariana Grande,37
user_0429,Ed Sheeran,17
user_0429,Justin Bieber,33
user_0429,Katy Perry,38
user_0429,Taylor Swift,9
user_0430,Foo Fighters,119
user_0430,Linkin Park,84
user_0430,Coldplay,89
user_0430,OneRepublic,23
user_0430,Imagine Dragons,28
user_0430,Green Day,82
user_0430,The Killers,111
user_0430,Neha Kakkar,6
user_0430,A.R. Rahman,7
user_0430,Pritam,34
user_0430,Sunidhi Chauhan,33
user_0430,Arijit Singh,32
user_0431,Taylor Swift,78
user_0431,Katy Perry,37
user_0431,Ed Sheeran,104
user_0431,Adele,107
user_0431,Bruno Mars,22
user_0431,Ariana Grande,118
user_0431,Marshmello,19
user_0431,Martin Garrix,39
user_0431,Alan Walker,38
user_0432,J. Cole,63
user_0432,Drake,56
user_0432,Travis Scott,48
user_0432,Eminem,86
user_0432,Nicki Minaj,76
user_0432,Cardi B,59
user_0432,Post Malone,114
user_0432,Kendrick Lamar,111
user_0432,Badshah,22
user_0432,Sonu Nigam,15
user_0432,Arijit Singh,27
user_0433,Cardi B,52
user_0433,Eminem,33
user_0433,Travis Scott,28
user_0433,Drake,23
user_0433,Nicki Minaj,83
user_0433,Post Malone,35
user_0434,Kygo,68
user_0434,Calvin Harris,93
user_0434,David Guetta,97
user_0434,Martin Garrix,92
user_0434,Alan Walker,110
user_0434,Avicii,56
user_0434,Marshmello,103
user_0434,Ed Sheeran,37
user_0434,Justin Bieber,37
user_0434,Katy Perry,38
user_0435,Badshah,28
user_0435,Sunidhi Chauhan,116
user_0435,Arijit Singh,116
user_0435,Pritam,63
user_0435,Sonu Nigam,63
user_0435,Neha Kakkar,61
user_0435,The Killers,13
user_0435,Foo Fighters,33
user_0435,OneRepublic,20
user_0435,Imagine Dragons,24
user_0436,Zedd,94
user_0436,Avicii,109
user_0436,Martin Garrix,106
user_0436,Kygo,116
user_0436,Alan Walker,110
user_0436,Marshmello,66
user_0436,Foo Fighters,11
user_0436,Linkin Park,16
user_0436,Imagine Dragons,31
user_0436,Green Day,23
user_0437,Foo Fighters,94
user_0437,Imagine Dragons,93
user_0437,OneRepublic,29
user_0437,The Killers,36
user_0437,Coldplay,80
user_0437,Linkin Park,82
user_0437,Green Day,86
user_0438,Neha Kakkar,48
user_0438,A.R. Rahman,90
user_0438,Shreya Ghoshal,70
user_0438,Sonu Nigam,35
user_0438,Badshah,95
user_0438,Arijit Singh,69
user_0439,Adele,108
user_0439,Taylor Swift,20
user_0439,Dua Lipa,63
user_0439,Bruno Mars,63
user_0439,Katy Perry,120
user_0439,Ariana Grande,29
user_0439,Justin Bieber,68
user_0439,Linkin Park,31
user_0439,Maroon 5,10
user_0439,The Killers,30
user_0439,Green Day,6
user_0440,Martin Garrix,62
user_0440,Kygo,30
user_0440,Alan Walker,80
user_0440,Calvin Harris,94
user_0440,Avicii,116
user_0440,Zedd,48
user_0440,David Guetta,74
user_0440,Drake,26
user_0440,Cardi B,37
user_0440,J. Cole,25
user_0440,Travis Scott,39
user_0440,Eminem,17
user_0441,Taylor Swift,66
user_0441,Adele,58
user_0441,Bruno Mars,59
user_0441,Katy Perry,65
user_0441,Ariana Grande,72
user_0441,Justin Bieber,24
user_0441,Ed Sheeran,68
user_0441,Dua Lipa,64
user_0441,The Killers,11
user_0441,OneRepublic,32
user_0441,Linkin Park,18
user_0441,Maroon 5,15
user_0442,Ariana Grande,29
user_0442,Katy Perry,30
user_0442,Adele,21
user_0442,Bruno Mars,110
user_0442,Dua Lipa,87
user_0442,Justin Bieber,95
user_0442,Ed Sheeran,113
user_0442,Taylor Swift,53
user_0442,A.R. Rahman,11
user_0442,Arijit Singh,18
user_0442,Sonu Nigam,20
user_0442,Pritam,40
user_0443,Sunidhi Chauhan,51
user_0443,A.R. Rahman,25
user_0443,Pritam,87
user_0443,Neha Kakkar,90
user_0443,Badshah,68
user_0443,Sonu Nigam,92
user_0443,Shreya Ghoshal,98
user_0444,Badshah,49
user_0444,Arijit Singh,39
user_0444,Pritam,32
user_0444,A.R. Rahman,43
user_0444,Shreya Ghoshal,77
user_0444,Neha Kakkar,98
user_0444,Sonu Nigam,89
user_0444,Kygo,14
user_0444,Marshmello,17
user_0444,Martin Garrix,31
